"","fyDeclared","length","region"
"47655",2013,736,"06111"
"47661",2013,1232,"08043"
"47666",2013,1222,"08055"
"47672",2013,1245,"08079"
"47677",2013,664,"06065"
"47679",2013,832,"04025"
"47682",2013,705,"06037"
"47688",2013,979,"035047"
"47702",2013,884,"04015"
"47703",2013,708,"053037"
"47704",2013,1893,"041033"
"47705",2013,889,"016039"
"47706",2013,1832,"041033"
"47707",2013,1816,"041065"
"47708",2013,1287,"032003"
"47709",2013,933,"049043"
"47710",2013,1837,"041033"
"47711",2013,805,"06089"
"47712",2013,991,"030061"
"47713",2013,877,"04025"
"47714",2013,1169,"06065"
"47717",2013,690,"053007"
"47721",2013,708,"053007"
"47726",2013,1816,"041027"
"47760",2013,1837,"041019"
"47771",2013,679,"053007"
"47779",2013,1171,"06065"
"47781",2013,1660,"030063"
